artist_id,artist_name,total_followers,genres,popularity
3QJUFtGBGL05vo0kCJZsmT,salem ilese,94223,"['modern indie pop', 'social media pop']",71
3wVXTWabe3viT0jF7DfjOL,Vedo,206894,['pop r&b'],73
3hB5x7E5sQzBHuG3xiqmUC,Logan Harris,3855,[],24
5R4HkjoZdxW3ZoVGC0e0qD,Julian Sean,8003,['opm'],47
3ID2V4b0oGSEbwPENAsdbG,Gagong Rapper,2335,[],40
6MPCFvOQv5cIGfw3jODMF0,Internet Money,210837,"['pop rap', 'rap', 'trap']",85
021sXp6RH5MQCCp2hmal6q,Jom,18067,"['opm', 'pinoy r&b']",53
3V0ZQW0dNuVaFtbVYgSI24,Claire Rosinkranz,97705,"['modern indie pop', 'pop']",70
7MPGCB854Qo4alYMOPkBka,Ritt Momney,79192,['bedroom pop'],76
7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,30359,['pinoy indie'],58
543f0NvGig5Moo9XROTUur,Ebe Dancel,97236,"['opm', 'pinoy rock']",54
2C9n4tQgNLhHPhSCmdsQnk,David Archuleta,391464,"['dance pop', 'idol', 'lds youth', 'neo mellow', 'post-teen pop', 'viral pop']",63
3l0CmX0FuQjFxr8SK7Vqag,Clairo,2159271,['bedroom pop'],83
3paGCCtX1Xr4Gx53mSeZuQ,NCT U,2266106,"['k-pop', 'k-pop boy group']",76
6ZPADYpgSS0VwqZPJeX54p,CARELESS,18133,"['pinoy r&b', 'pinoy trap']",47
4zrB9WV6Z0iKKnGb1Pj0P2,AJ Rafael,116885,"['opm', 'viral pop']",58
0qlWcS66ohOIi0M8JZwPft,GFRIEND,1028409,"['k-pop', 'k-pop girl group']",70
1r4hJ1h58CWwUQe3MxPuau,Maluma,23400529,"['reggaeton', 'reggaeton colombiano']",92
6YVMFz59CuY7ngCxTxjpxE,aespa,232617,[],66
20DZAfCuP1TKZl5KcY7z3Q,SLANDER,246236,"['dubstep', 'edm', 'electronic trap', 'pop dance']",72
2JyNzzFJh2wkkZo7ZjMSs2,JM Bales,4773,['opm'],51
50ifAXDdkDGG0RTON2If8K,Slapshock,119255,"['opm', 'pinoy metal', 'pinoy rock']",54
5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,479333,[],70
6iVo62B0bdTknRcrktCmak,KAI,260771,['k-pop'],69
7IlRNXHjoOCgEAWN5qYksg,Aya Nakamura,2463192,"['basshall', 'francoton']",81
7MmIC8lbUdmL6c05M63KF6,The Rossman Ensemble,85,[],55
2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,1210032,['australian hip hop'],92
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,6207441,"['dance pop', 'pop', 'urban contemporary']",81
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",2724442,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",76
0bBz5bRBkExaej2HxtVfCw,347aidan,126916,['sad rap'],73
05YVYeV4HxYp5rrWalvuE1,"Grover Washington, Jr.",179770,[],73
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,732402,"['pop', 'post-teen pop']",89
